Motor_Current_A,Oil_Temperature_C,Line_Pressure_bar,Filter_DeltaP_bar,Vibration_RMS_mm_s,Running_Hours,Status,Label,Reason
25.68,83.27,2.87,0.127,1.21,1622.7,Normal,0,None
52.56,94.34,3.58,0.306,2.92,2806.8,Critical,2,Line pressure critically high (>3.6 bar)
38,90.05,3.04,0.145,4.12,1377.7,Warning,1,Vibration in warning range (4-7 mm/s)
56.12,67.04,3.14,0.464,1.11,254.8,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
60.84,64.99,3.06,0.141,0,848.1,Warning,1,Motor current in warning range (60-70A)
55.28,73.47,3.08,0.106,1.43,135.2,Normal,0,None
40.02,81.09,2.48,0.114,0.4,1113,Warning,1,Line pressure low warning (2.4-2.8 bar)
56.16,65.39,3.05,0.07,0.1,118.3,Normal,0,None
52.51,65.86,2.82,0.123,0.63,1226.8,Normal,0,None
73.49,78.99,2.31,0.22,3.42,1991,Critical,2,Air leak/Airend wear (High current + Low pressure)
55.62,67.54,3.09,0.191,6.24,831.5,Warning,1,Vibration in warning range (4-7 mm/s)
66.35,87.59,2.74,0.283,5.27,1889.8,Warning,1,Multiple parameters in warning range
30.21,78.98,3.58,0.056,2.6,482,Warning,1,Line pressure high warning (3.2-3.6 bar)
34.62,66.03,3.26,0.077,0.21,420.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
45.18,62.56,3.54,0.112,1.78,1880.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
59.66,67.4,3.14,0.069,2.46,1403,Normal,0,None
63.26,98.81,3.01,0.279,3.73,1619.7,Warning,1,Multiple parameters in warning range
64.41,78.03,3.12,0.124,0.4,1602.6,Warning,1,Motor current in warning range (60-70A)
42.17,98.96,3.11,0.173,3.75,1856.4,Warning,1,Oil temperature in warning range (90-105°C)
35.93,88.53,2.78,0.158,0,347.9,Warning,1,Line pressure low warning (2.4-2.8 bar)
37.4,72.76,3.05,0.175,4.23,2149.3,Warning,1,Service interval warning (2000-3000 hrs)
42.99,89.31,2.87,0.158,2.08,793.7,Normal,0,None
55.41,64.04,3.39,0.114,1.76,449.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
45.12,86.89,3.17,0.15,0.16,294.8,Normal,0,None
51.2,73.1,2.84,0.156,0.66,1991.4,Normal,0,None
62.12,85.07,2.99,0.138,1.03,747.8,Warning,1,Motor current in warning range (60-70A)
31.1,71.82,3.05,0.01,1.73,1359.1,Normal,0,None
68.3,85.68,3.1,0.293,6.12,1772.6,Warning,1,Multiple parameters in warning range
31.77,79.51,3.18,0.121,3.73,22.3,Normal,0,None
32.79,86.48,3.08,0.042,3.49,496.5,Normal,0,None
32.72,74.17,2.81,0.148,2.57,1302.5,Normal,0,None
44.72,80.36,3.08,0.138,3.58,2048,Warning,1,Service interval warning (2000-3000 hrs)
67.74,101.31,3,0.22,4.53,2247.5,Warning,1,Multiple parameters in warning range
40.74,71.53,2.54,0.172,3.4,888.4,Warning,1,Line pressure low warning (2.4-2.8 bar)
63.41,95.28,2.94,0.391,4.55,1626.7,Warning,1,Multiple parameters in warning range
47.27,85.92,3.11,0.034,1.39,74.7,Normal,0,None
27.75,73.35,2.37,0.09,2.67,297.3,Critical,2,Line pressure critically low (<2.4 bar)
55.93,77.21,3.11,0.101,3.47,1129.8,Normal,0,None
49.89,81.02,2.91,0.118,1.99,1887.3,Normal,0,None
70.01,90.77,2.21,0.114,5.76,1666.8,Critical,2,Air leak/Airend wear (High current + Low pressure)
65.56,90.03,3.46,0.375,4.63,1957.1,Warning,1,Multiple parameters in warning range
74.56,78.82,3.51,0.2,7.24,2496,Critical,2,Bearing/Alignment issue (High current + High vibration)
43.65,64.1,2.84,0.297,4.5,2447.2,Warning,1,Service interval warning (2000-3000 hrs)
31.96,88.57,3.1,0.413,1.01,1613.7,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
66.4,96.58,2.79,0.191,6.01,2330.8,Warning,1,Multiple parameters in warning range
53.38,100.79,2.93,0.233,2.47,1768.9,Warning,1,Oil temperature in warning range (90-105°C)
49.57,81.19,3.16,0.441,1.02,1524.7,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
36.19,79.31,3.17,0.071,1.62,185.1,Normal,0,None
32.88,70.43,2.96,0.195,0.14,529.1,Normal,0,None
49.93,101.74,2.95,0.181,8.89,1865.3,Critical,2,Vibration critical (>7 mm/s)
66.58,83.49,2.9,0.034,1.43,176.5,Warning,1,Motor current in warning range (60-70A)
29.1,77.72,2.88,0.139,2.21,552.5,Normal,0,None
37.39,80.05,2.97,0.077,2.87,1407.1,Normal,0,None
29.48,103.8,1.85,0.018,4.73,157.9,Critical,2,Line pressure critically low (<2.4 bar)
50.63,87.75,2.85,0.259,2.94,1489.1,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
55.46,82.56,3.15,0.022,3.83,1438,Normal,0,None
32.01,66.3,3.28,0.062,2.42,1688.2,Warning,1,Line pressure high warning (3.2-3.6 bar)
31.28,82.9,2.82,0.187,1.65,1806.8,Normal,0,None
61.64,84.19,2.91,0.017,0.01,77.6,Warning,1,Motor current in warning range (60-70A)
58.27,86.09,2.79,0.055,0.93,536.7,Normal,0,None
52.69,79.45,2.92,0.306,0.8,711.8,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
44.87,69.64,3.03,0.053,0.61,1034.3,Normal,0,None
63,70.08,2.12,0.253,2.26,1997.4,Critical,2,Line pressure critically low (<2.4 bar)
46.66,61.68,2.8,0.088,1.16,1549.3,Normal,0,None
39.97,60.79,3.25,0.055,2.7,1847,Warning,1,Line pressure high warning (3.2-3.6 bar)
50.62,99.76,2.89,0.178,0.6,138.9,Warning,1,Oil temperature in warning range (90-105°C)
41.32,66.75,3.17,0.129,5.51,1772.4,Warning,1,Vibration in warning range (4-7 mm/s)
70.64,97.96,2.43,0.33,3.71,102.6,Critical,2,Air leak/Airend wear (High current + Low pressure)
39.84,67.11,2.91,0.107,2.01,997.8,Normal,0,None
65.84,98.96,3.73,0.058,2.92,1532.4,Critical,2,Line pressure critically high (>3.6 bar)
59.72,103.7,3.46,0.175,3.94,2063.5,Warning,1,Multiple parameters in warning range
50.96,77.68,2.91,0.074,2.39,1466.5,Normal,0,None
47.86,89.89,3.17,0.069,1.83,969.7,Normal,0,None
52.8,66.5,3.07,0.352,1.59,161.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
52.87,79.23,3.5,0.152,0.36,1958.2,Warning,1,Line pressure high warning (3.2-3.6 bar)
29.04,63.53,3.58,0.144,2.12,1568.1,Warning,1,Line pressure high warning (3.2-3.6 bar)
32.68,82.75,2.94,0.127,3.88,315.5,Normal,0,None
57.69,104.12,3.49,0.311,5.04,2205.5,Warning,1,Multiple parameters in warning range
40.45,75.18,3.17,0.179,2.02,188.2,Normal,0,None
59.36,85.41,3.03,0.143,1.59,1768.1,Normal,0,None
59.59,69.31,2.93,0.03,3.88,1933.2,Warning,1,Vibration in warning range (4-7 mm/s)
68.53,96.92,3.05,0.305,3.78,2430.2,Warning,1,Multiple parameters in warning range
53.75,78.95,3.08,0.29,4.14,2232.9,Warning,1,Service interval warning (2000-3000 hrs)
55.48,76.5,3.02,0.154,4.47,2947.9,Warning,1,Service interval warning (2000-3000 hrs)
52.84,63.52,3.06,0.451,2.86,1083.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
43.36,62.93,2.78,0.331,2.11,1752.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
49.26,79.17,3.14,0.456,2.67,1339.9,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
63.42,81.06,3.17,0.079,3.92,1199.3,Warning,1,Motor current in warning range (60-70A)
25.33,62.6,3.04,0,0.66,51.2,Normal,0,None
30.69,63.78,3.11,0.126,3.56,1545.9,Normal,0,None
37.29,60.21,3.14,0.42,3.81,764.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
57.75,97.34,3.15,0.216,0.24,549.2,Warning,1,Oil temperature in warning range (90-105°C)
69.67,102.88,2.9,0.671,5.59,2091.2,Critical,2,Filter choking (High temperature + High ΔP)
61.88,102.62,3.34,0.518,4.64,206.4,Critical,2,Filter choking (High temperature + High ΔP)
34.2,69.87,3.27,0.071,3.87,1435.8,Warning,1,Line pressure high warning (3.2-3.6 bar)
28.06,58.91,3.22,0.122,4.17,1997.4,Warning,1,Vibration in warning range (4-7 mm/s)
56.12,71.59,3.06,0.092,3.27,864.7,Normal,0,None
32.26,80.6,3.1,0.052,1.33,978.9,Normal,0,None
33.84,71.7,3.18,0.043,1.9,529.4,Normal,0,None
41.11,62.93,2.97,0.218,2.42,2247.1,Warning,1,Service interval warning (2000-3000 hrs)
35.29,81.45,2.99,0.163,2.64,141.8,Normal,0,None
52.61,89.11,2.8,0.454,2.54,870,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
63.14,68.43,3.15,0.16,3.29,1100,Warning,1,Motor current in warning range (60-70A)
57.31,74.62,3.49,0.062,1.54,1040.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
56.16,63.49,3.07,0.196,2.36,667.5,Normal,0,None
58.27,85.04,2.43,0.08,2.99,1931.3,Warning,1,Line pressure low warning (2.4-2.8 bar)
45.27,60.88,2.53,0.068,0.63,538.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
41.75,68.11,3.48,0.685,7.1,4509.6,Critical,2,Service critical (>3000 hrs) - Service required
69.51,87.9,2.83,0.241,7.97,669.5,Critical,2,Vibration critical (>7 mm/s)
59.6,90.18,3.32,0.49,6.87,3984.8,Critical,2,Service critical (>3000 hrs) - Service required
69.49,61.12,2.23,0.448,4.43,610.4,Critical,2,Air leak/Airend wear (High current + Low pressure)
43.46,73.05,3.69,0.181,0.6,1105.6,Critical,2,Line pressure critically high (>3.6 bar)
41.66,71.6,2.87,0.156,4.11,2595.7,Warning,1,Service interval warning (2000-3000 hrs)
50.29,67.59,2.66,0.563,7.5,3951.8,Critical,2,Service critical (>3000 hrs) - Service required
50.08,88.91,2.83,0.07,0.48,1324.2,Normal,0,None
63.93,94.05,2.89,0.154,5.93,2133.7,Warning,1,Multiple parameters in warning range
45.37,98.97,2.96,0.264,1.98,1006.6,Warning,1,Oil temperature in warning range (90-105°C)
56.6,92.72,2.88,0.319,5.17,1885.7,Warning,1,Multiple parameters in warning range
27.06,87.55,2.86,0.056,5.46,416.1,Warning,1,Vibration in warning range (4-7 mm/s)
0.47,77.26,2.36,0.182,0.3,892.8,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
31.39,79.46,2.92,0.14,0.33,221.5,Normal,0,None
48.05,78.42,2.88,0.042,1.25,403,Normal,0,None
47.67,77.81,3.07,0.099,1.69,1754.6,Normal,0,None
58.32,77.69,2.94,0.182,0.17,1309.2,Normal,0,None
38.08,75.12,2.93,0.347,0.72,546.7,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
57.34,73.5,3.04,0.07,3.5,506,Normal,0,None
43.51,72.76,2.85,0.061,2.53,1706.2,Normal,0,None
45.93,76.31,3.11,0.182,5.68,1200.7,Warning,1,Vibration in warning range (4-7 mm/s)
66.76,78.26,2.9,0.031,2.32,47.3,Warning,1,Motor current in warning range (60-70A)
32.76,61.07,3.07,0.073,2.22,1762.9,Normal,0,None
64.86,95.61,2.78,0.223,6.08,1957.2,Warning,1,Multiple parameters in warning range
61.29,91.11,2.12,0.12,2.24,1646.8,Critical,2,Line pressure critically low (<2.4 bar)
56.85,104.06,3.17,0.31,1.78,1817.6,Warning,1,Oil temperature in warning range (90-105°C)
49.06,76.36,3.06,0.124,3.75,577.8,Normal,0,None
68.93,86,3.11,0.255,5.91,2414.3,Warning,1,Multiple parameters in warning range
51.64,87.53,3.11,0.19,3.29,490.2,Normal,0,None
35.54,73.94,3.07,0.404,5.12,4757.2,Critical,2,Service critical (>3000 hrs) - Service required
42.98,62.29,2.56,0.139,3.36,851.1,Warning,1,Line pressure low warning (2.4-2.8 bar)
46.49,72.34,2.98,0.15,6.49,583.7,Warning,1,Vibration in warning range (4-7 mm/s)
57.71,102.99,2.78,0.35,5.47,2374,Warning,1,Multiple parameters in warning range
36.36,90.17,3.21,0.147,1.46,1038.3,Normal,0,None
32.08,86.82,2.94,0.119,5,2088.4,Warning,1,Service interval warning (2000-3000 hrs)
30.43,70.29,3.04,0.248,3.59,961.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
51.65,82.84,2.8,0.185,1.98,109.6,Normal,0,None
2,66.46,2.55,0.009,2.91,1192.3,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
30.95,68.81,3.25,0.633,5.69,870.7,Critical,2,Filter choked (ΔP >0.5 bar)
26.42,78.63,2.89,0.157,6.48,1518,Warning,1,Vibration in warning range (4-7 mm/s)
36.29,68.5,2.85,0.166,2.78,2859.2,Warning,1,Service interval warning (2000-3000 hrs)
58.97,83.93,3.01,0.177,0.65,449.8,Normal,0,None
29.85,61.2,3.59,0.063,3.15,362.1,Warning,1,Line pressure high warning (3.2-3.6 bar)
44.61,85.79,3.62,0.49,4.54,1123.8,Critical,2,Line pressure critically high (>3.6 bar)
48.84,73.15,3.52,0.139,0.21,1964,Warning,1,Line pressure high warning (3.2-3.6 bar)
71.6,73.06,2.5,0.201,5.74,531,Critical,2,Air leak/Airend wear (High current + Low pressure)
26.54,65.27,3.03,0.007,1.24,930.1,Normal,0,None
34.07,80.68,2.98,0.087,1.26,51.8,Normal,0,None
57.04,67.27,3.03,0.047,0.98,1566.8,Normal,0,None
45.81,70.06,2.84,0.054,0.87,1380.9,Normal,0,None
43.09,84.13,3.59,0.132,1.24,1224.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
57.49,61.86,3.57,0.168,2.38,673.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
39.56,58.83,3.04,0.323,2.48,353.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
47.28,65.6,2.83,0.155,0.56,955.2,Normal,0,None
34.28,62.15,3.29,0.059,1.97,597.8,Warning,1,Line pressure high warning (3.2-3.6 bar)
42.9,64.08,2.81,0.097,1.98,392.6,Normal,0,None
71.75,104.81,2.75,0.229,5.07,645.6,Critical,2,Oil temperature critical (>105°C)
27.97,82.75,2.88,0.052,1.95,1535.9,Normal,0,None
52.51,98.96,2.78,0.397,7.27,4681,Critical,2,Service critical (>3000 hrs) - Service required
55.64,83.95,3.17,0.024,6.44,1230.6,Warning,1,Vibration in warning range (4-7 mm/s)
50.44,61.93,2.33,0.346,1.77,2296.9,Critical,2,Line pressure critically low (<2.4 bar)
25.77,92.91,2.85,0.166,3.73,1481.6,Warning,1,Oil temperature in warning range (90-105°C)
67.3,67.85,2.95,0.082,0.76,798.7,Warning,1,Motor current in warning range (60-70A)
39.19,90.96,2.63,0.145,0.97,113.3,Warning,1,Line pressure low warning (2.4-2.8 bar)
51.12,68.53,2.68,0.158,3.58,1686,Warning,1,Line pressure low warning (2.4-2.8 bar)
50.8,64.88,3.11,0.072,1.19,690.5,Normal,0,None
51.46,69.52,3.02,0.061,1.98,528.4,Normal,0,None
37.42,105.38,2.85,0.523,2.14,2274.2,Critical,2,Filter choking (High temperature + High ΔP)
36.58,66.74,3.07,0.028,2.11,835,Normal,0,None
46.83,59.51,3.2,0.01,6.45,1659.2,Warning,1,Vibration in warning range (4-7 mm/s)
60.84,87.01,3.08,0.195,1.95,879.1,Warning,1,Motor current in warning range (60-70A)
43.31,96.57,3.16,0.177,1.1,642.6,Warning,1,Oil temperature in warning range (90-105°C)
27.5,70.54,2.96,0.203,0.75,1813.9,Normal,0,None
56.47,94.07,2.86,0.198,5.4,2049.7,Warning,1,Multiple parameters in warning range
42.07,73.04,3.03,0.136,1.16,987.4,Normal,0,None
46.92,66.76,2.84,0.059,2.76,1626.9,Normal,0,None
46.65,77.6,2.44,0.112,2.41,1738.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
32.46,70.77,3.3,0,3.06,680.4,Warning,1,Line pressure high warning (3.2-3.6 bar)
69.34,97.86,3.63,0.061,6.18,2239.4,Critical,2,Line pressure critically high (>3.6 bar)
68.83,105.13,3.3,0.259,9.94,1015.7,Critical,2,Bearing/Alignment issue (High current + High vibration)
52.12,91.21,2.94,0.198,1.49,179,Warning,1,Oil temperature in warning range (90-105°C)
70.79,95.15,3.28,0.256,6.43,799.8,Critical,2,Motor current critical (>70A)
67.03,66.28,2.83,0.171,1.27,169.4,Warning,1,Motor current in warning range (60-70A)
54.42,81.78,3.05,0.106,4.94,2816.1,Warning,1,Service interval warning (2000-3000 hrs)
53.85,77.67,3.01,0.171,1.64,305.2,Normal,0,None
58.86,80.45,2.88,0.352,2.29,1065,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
48.69,86.17,3.11,0.099,0.76,1401.1,Normal,0,None
33.73,70.63,3.05,0.337,1.19,1586.5,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
54.07,68.88,3.09,0.056,1.87,19.2,Normal,0,None
43.6,68.84,3.01,0.216,0.49,1779.6,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
65.06,82.79,2.22,0.347,0.55,119.8,Critical,2,Air leak/Airend wear (High current + Low pressure)
50.79,84.04,2.85,0.129,3.14,1627.9,Normal,0,None
37.31,90.42,3.08,0.112,0.37,930.1,Normal,0,None
32.66,88.06,2.85,0.155,3.74,1778.6,Normal,0,None
37.73,60.02,3.01,0.017,2.69,630.7,Normal,0,None
55.67,63.23,3.58,0.066,1.66,641.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
44.14,80.58,2.92,0.107,3.93,1641.1,Normal,0,None
35.16,70.66,2.94,0.139,1.11,287.3,Normal,0,None
39.02,108.32,3.1,0.236,6.02,2515.9,Critical,2,Oil temperature critical (>105°C)
24.99,64.67,3.09,0.201,1.49,925.6,Normal,0,None
69.36,95.08,2.38,0.249,4.05,145.2,Critical,2,Line pressure critically low (<2.4 bar)
45.9,69.5,2.82,0.399,0.46,1203.9,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
30.03,76.8,2.7,0.07,0.53,475,Warning,1,Line pressure low warning (2.4-2.8 bar)
55.93,67.38,2.96,0.022,2.09,1992.3,Normal,0,None
71.82,103.5,3.08,0.342,7.01,2467.1,Critical,2,Motor current critical (>70A)
55.46,76.06,3.08,0.151,3.11,539.7,Normal,0,None
36.97,99.83,2.16,0.115,3.54,1030.7,Critical,2,Line pressure critically low (<2.4 bar)
49.75,71.64,3.06,0.205,3.62,2795.9,Warning,1,Service interval warning (2000-3000 hrs)
43.27,77.89,3.08,0.177,1.14,355.3,Normal,0,None
39.2,88.8,3.02,0.028,1.41,801,Normal,0,None
43.31,66.62,2.96,0.16,0,1266.4,Normal,0,None
36.5,66.85,2.76,0.108,0.61,353.5,Warning,1,Line pressure low warning (2.4-2.8 bar)
46.03,71.86,3.15,0.399,1.36,131.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
59.12,69.88,2.3,0.371,6.29,2870,Critical,2,Line pressure critically low (<2.4 bar)
38.56,63.4,3.07,0.453,2.87,34.8,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
72.14,80.3,2.96,0.054,2.32,511.1,Critical,2,Motor current critical (>70A)
59.44,66.23,3.11,0.015,3.12,1413.8,Normal,0,None
7.02,63.41,2.11,0.122,0.36,876.8,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
65.42,85.38,3.18,0.059,1.46,386.4,Warning,1,Motor current in warning range (60-70A)
28.95,63.28,3.06,0.175,0.42,1489.2,Normal,0,None
42.28,84.57,3.12,0.282,0.09,1180.5,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
48.98,70.12,3.65,0.067,6.27,995.1,Critical,2,Line pressure critically high (>3.6 bar)
42.79,95.15,3.17,0.289,3.88,276.6,Warning,1,Oil temperature in warning range (90-105°C)
35.37,82.77,2.88,0.112,3.81,74.9,Normal,0,None
57.31,104.81,3.13,0.403,4.82,2475.9,Warning,1,Multiple parameters in warning range
60.89,77.03,3.21,0.038,0.64,925,Warning,1,Motor current in warning range (60-70A)
31.72,66.57,2.86,0.128,0.4,1949.7,Normal,0,None
46.3,105.31,3.41,0.421,2.12,1934.1,Critical,2,Oil temperature critical (>105°C)
33.1,73.71,2.92,0.183,0,981.2,Normal,0,None
46.52,83.52,2.83,0.078,2.03,849.8,Normal,0,None
54.47,72.99,2.93,0.299,2.87,909.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
41.41,87.07,2.85,0.275,4.04,2675.3,Warning,1,Service interval warning (2000-3000 hrs)
36.87,68.07,3.17,0.165,2.03,392,Normal,0,None
56.44,93.92,2.3,0.285,2.35,1085.5,Critical,2,Line pressure critically low (<2.4 bar)
40.76,62.05,2.67,0.15,3.67,299.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
51.1,74.17,3.12,0.146,0.02,251.6,Normal,0,None
33.09,78.71,3.14,0.138,0.11,1825.9,Normal,0,None
26.32,78.99,3.56,0.094,2.89,1081.1,Warning,1,Line pressure high warning (3.2-3.6 bar)
51.29,79.51,2.98,0.097,5.78,740.3,Warning,1,Vibration in warning range (4-7 mm/s)
51.36,65.44,2.83,0.11,2.43,13.8,Normal,0,None
58.77,96.52,3.14,0.213,1.5,1212.6,Warning,1,Oil temperature in warning range (90-105°C)
48.15,70.63,2.96,0.078,2.06,1488.9,Normal,0,None
37.62,81.12,3.46,0.044,2.33,1846.8,Warning,1,Line pressure high warning (3.2-3.6 bar)
58.83,77.36,2.9,0.495,3.19,987.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
38.82,73.41,3.17,0.44,1.47,184.6,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
31.87,85.5,2.85,0.035,3.44,275.5,Normal,0,None
73,107.79,2.7,0.487,6.99,2717.5,Critical,2,Oil temperature critical (>105°C)
46.21,61.46,3.17,0.069,0.98,1810.7,Normal,0,None
26.66,85.6,2.93,0.079,0.21,1322.9,Normal,0,None
47.32,73.6,2.88,0.117,4.77,216.2,Warning,1,Vibration in warning range (4-7 mm/s)
31.35,69.55,3.09,0.214,3.03,964.1,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
24.85,81.4,3.21,0.2,2.36,802.1,Warning,1,Line pressure high warning (3.2-3.6 bar)
38.81,74.76,3.01,0.183,0.65,1982.8,Normal,0,None
38.74,66.64,2.6,0.184,0.3,618.4,Warning,1,Line pressure low warning (2.4-2.8 bar)
46,102.18,2.99,0.168,2.43,894.3,Warning,1,Oil temperature in warning range (90-105°C)
42.58,81.7,2.94,0.014,1.93,1587.3,Normal,0,None
40.85,77.66,3.44,0.078,0.92,1183.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
27.03,79.62,3.15,0.166,2.19,2706.6,Warning,1,Service interval warning (2000-3000 hrs)
37.25,90.17,3.04,0.012,0.99,1820.5,Normal,0,None
30.17,64.87,2.82,0.101,0.39,1887.3,Normal,0,None
49.52,86.61,3.14,0.274,3.32,1398.2,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
30.16,82.08,2.74,0.13,2.24,901.1,Warning,1,Line pressure low warning (2.4-2.8 bar)
43.59,89.99,3.12,0.234,0.88,1284.5,Warning,1,Oil temperature in warning range (90-105°C)
35.73,92.87,2.98,0.234,1.81,1672.5,Warning,1,Oil temperature in warning range (90-105°C)
38.84,72.82,2.97,0.18,1.65,1690.7,Normal,0,None
47.24,74.82,2.97,0.199,2.03,2316.3,Warning,1,Service interval warning (2000-3000 hrs)
35.41,68.97,3.01,0.486,4.65,3992,Critical,2,Service critical (>3000 hrs) - Service required
24.93,102.31,2.84,0.361,7.37,3185.9,Critical,2,Service critical (>3000 hrs) - Service required
56.94,93.33,3.45,0.314,2.9,2080.4,Warning,1,Multiple parameters in warning range
52.53,88.52,3.09,0.014,1.71,1820.2,Normal,0,None
53.77,102.44,2.72,0.594,3.82,1990.2,Critical,2,Filter choking (High temperature + High ΔP)
47.81,66.78,3.19,0.157,1.82,775.7,Normal,0,None
56.71,100.61,2.74,0.619,4.13,2559.3,Critical,2,Filter choking (High temperature + High ΔP)
71.18,72.51,2.26,0.176,1.47,1352.6,Critical,2,Air leak/Airend wear (High current + Low pressure)
34.99,84.87,2.6,0.205,1.48,228.3,Warning,1,Line pressure low warning (2.4-2.8 bar)
31.43,61.64,2.81,0.023,5.57,1861.8,Warning,1,Vibration in warning range (4-7 mm/s)
29.7,79.98,3.03,0.042,4.29,763.6,Warning,1,Vibration in warning range (4-7 mm/s)
56.99,66.81,2.55,0.016,8.27,350,Critical,2,Vibration critical (>7 mm/s)
50.05,87.97,2.85,0.436,3.59,1463.9,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
